SR,InvID,ResID,PODetID,InvMonth,InvMonthHrs,InvClaimHrs,InvCertAmt,Remarks,Rate,TDeductAmt
,202972,7984,26240,1/12/2017,206,206,0,,3223,
,202973,7985,26241,1/12/2017,206,206,0,,3223,
,202974,7986,26242,1/12/2017,206,206,0,,3223,
,202975,7988,26004,1/12/2017,206,206,0,,3223,
,202976,7993,26006,1/12/2017,206,206,0,,3223,
,202977,7995,26007,1/12/2017,206,206,0,,3223,
,202978,7997,26008,1/12/2017,206,117,0,"13 day AL from 20/11/2017 to 02/12/2017 ,",3223,
,202979,7998,26009,1/12/2017,206,206,0,,3223,
,202980,7999,26010,1/12/2017,206,206,0,,3223,
,202981,8000,26011,1/12/2017,206,206,0,,3223,
,202982,8002,26012,1/12/2017,206,206,0,,3223,
,202983,8003,26013,1/12/2017,206,206,0,,3223,
,202984,8005,26245,1/12/2017,206,206,0,,3223,
,202985,8006,26246,1/12/2017,206,206,0,,3223,
,202986,8007,26015,1/12/2017,206,206,0,,3223,
,202987,8009,26016,1/12/2017,206,165,0,"6 day AL from 20/11/2017 to 25/11/2017 ,",3223,
,202988,8010,26017,1/12/2017,206,206,0,,3223,
,202989,8011,26247,1/12/2017,206,206,0,,3223,
,202990,8012,26018,1/12/2017,206,206,0,,3223,
,202991,8013,26019,1/12/2017,206,206,0,,3223,
,202992,8014,26020,1/12/2017,206,130,0,"11 day AL from 09/12/2017 to 19/12/2017 ,",3223,
,202993,8015,26021,1/12/2017,206,206,0,,3223,
,202994,8016,26022,1/12/2017,206,206,0,,3223,
,202995,8017,26023,1/12/2017,206,206,0,,3223,
,202996,7346,27590,1/12/2017,206,206,0,,7488,
,202997,9991,27575,1/12/2017,206,158,0,"7 day AL from 13/12/2017 to 19/12/2017 ,",6511,
,202998,1436,27655,1/12/2017,206,206,0,,15760,
,202999,6516,27659,1/12/2017,206,206,0,,15760,
,203000,3034,27615,1/12/2017,206,206,0,,18000,
,203001,3044,27563,1/12/2017,206,185,0,"3 day AL from 17/12/2017 to 19/12/2017 ,",20160,
,203002,6393,27620,1/12/2017,206,206,0,,15760,
,203003,8133,27621,1/12/2017,206,199,0,"1 day Sick Leave from 11/12/2017 to 11/12/2017 ,",15760,
,203004,7348,27592,1/12/2017,206,206,0,,9022,
,203005,1484,27641,1/12/2017,206,206,0,,11916,
,203006,3043,27562,1/12/2017,206,206,0,,15760,
,203007,3039,27558,1/12/2017,206,179,0,"4 day AL from 04/12/2017 to 07/12/2017 ,",20160,
,203008,1466,27663,1/12/2017,206,206,0,,11916,
,203009,3477,27662,1/12/2017,206,206,0,,11916,
,203010,6475,29067,1/12/2017,206,206,0,,3500,
,203011,3287,29090,1/12/2017,206,206,0,,3500,
,203012,3288,29091,1/12/2017,206,206,0,,3500,
,203013,3289,29092,1/12/2017,206,206,0,,3500,
,203014,3290,29093,1/12/2017,206,206,0,,3500,
,203015,3291,29094,1/12/2017,206,206,0,,3500,
,203016,3292,29095,1/12/2017,206,206,0,,3500,
,203017,3293,29096,1/12/2017,206,206,0,,3500,
,203018,3295,29097,1/12/2017,206,206,0,,3500,
,203019,3296,29098,1/12/2017,206,206,0,,3500,
,203020,3297,29099,1/12/2017,206,206,0,,3500,
,203021,3299,29100,1/12/2017,206,206,0,,3500,
,203022,3300,29101,1/12/2017,206,206,0,,3500,
,203023,3301,29102,1/12/2017,206,206,0,,3500,
,203024,3302,29103,1/12/2017,206,206,0,,3500,
,203025,3303,29104,1/12/2017,206,206,0,,3500,
,203026,3304,29105,1/12/2017,206,206,0,,3500,
,203027,3305,29106,1/12/2017,206,206,0,,3500,
,203028,3307,29107,1/12/2017,206,206,0,,3500,
,203029,3309,29109,1/12/2017,206,206,0,,3500,
,203030,3310,29110,1/12/2017,206,206,0,,3500,
,203031,3311,29111,1/12/2017,206,206,0,,3500,
,203032,3312,29112,1/12/2017,206,206,0,,3500,
,203033,3313,29113,1/12/2017,206,206,0,,3500,
,203034,3317,29114,1/12/2017,206,206,0,,3500,
,203035,3318,29115,1/12/2017,206,206,0,,3500,
,203036,3320,29117,1/12/2017,206,206,0,,3500,
,203037,3321,29118,1/12/2017,206,206,0,,3500,
,203038,3322,29119,1/12/2017,206,206,0,,3500,
,203039,3324,29120,1/12/2017,206,206,0,,3500,
,203040,3326,29121,1/12/2017,206,206,0,,3500,
,203041,3327,29122,1/12/2017,206,206,0,,3500,
,203042,3328,29123,1/12/2017,206,206,0,,3500,
,203043,3329,29124,1/12/2017,206,206,0,,3500,
,203044,3330,29125,1/12/2017,206,206,0,,3500,
,203045,3331,29126,1/12/2017,206,206,0,,3500,
,203046,3336,29127,1/12/2017,206,206,0,,3500,
,203047,3337,29128,1/12/2017,206,206,0,,3500,
,203048,3338,29129,1/12/2017,206,206,0,,3500,
,203049,3339,29130,1/12/2017,206,206,0,,3500,
,203050,3340,29131,1/12/2017,206,206,0,,3500,
,203051,3344,29132,1/12/2017,206,206,0,,3500,
,203052,3345,29133,1/12/2017,206,206,0,,3500,
,203053,3346,29134,1/12/2017,206,206,0,,3500,
,203054,3347,29135,1/12/2017,206,206,0,,3500,
,203055,3348,29136,1/12/2017,206,206,0,,3500,
,203056,3349,29137,1/12/2017,206,206,0,,3500,
,203057,3350,29138,1/12/2017,206,206,0,,3500,
,203058,3352,29139,1/12/2017,206,206,0,,3500,
,203059,3353,29140,1/12/2017,206,206,0,,3500,
,203060,3354,29141,1/12/2017,206,206,0,,3500,
,203061,3355,29142,1/12/2017,206,206,0,,3500,
,203062,3356,29143,1/12/2017,206,206,0,,3500,
,203063,3357,29144,1/12/2017,206,206,0,,3500,
,203064,3358,29145,1/12/2017,206,206,0,,3500,
,203065,3359,29146,1/12/2017,206,206,0,,3500,
,203066,3360,29147,1/12/2017,206,206,0,,3500,
,203067,3362,29148,1/12/2017,206,206,0,,3500,
,203068,3363,29149,1/12/2017,206,206,0,,3500,
,203069,3364,29150,1/12/2017,206,206,0,,3500,
,203070,3365,29151,1/12/2017,206,206,0,,3500,
,203071,3366,29152,1/12/2017,206,206,0,,3500,
,203072,3238,29068,1/12/2017,206,206,0,,2550,
,203073,3239,29069,1/12/2017,206,206,0,,2550,
,203074,3242,29071,1/12/2017,206,206,0,,2550,
,203075,3247,29072,1/12/2017,206,206,0,,2550,
,203076,3249,29073,1/12/2017,206,206,0,,2550,
,203077,3254,29074,1/12/2017,206,206,0,,2550,
,203078,3255,29075,1/12/2017,206,206,0,,2550,
,203079,3256,29076,1/12/2017,206,206,0,,2550,
,203080,3257,29077,1/12/2017,206,206,0,,2550,
,203081,3258,29078,1/12/2017,206,206,0,,2550,
,203082,3259,29079,1/12/2017,206,206,0,,2550,
,203083,3260,29080,1/12/2017,206,206,0,,2550,
,203084,3261,29081,1/12/2017,206,206,0,,2550,
,203085,3262,29082,1/12/2017,206,206,0,,2550,
,203086,3263,29083,1/12/2017,206,206,0,,2550,
,203087,3264,29084,1/12/2017,206,206,0,,2550,
,203088,3267,29086,1/12/2017,206,206,0,,2550,
,203089,3268,29087,1/12/2017,206,206,0,,2550,
,203090,3270,29088,1/12/2017,206,206,0,,2550,
,203091,3271,29089,1/12/2017,206,206,0,,2550,
,203092,6469,29064,1/12/2017,206,206,0,,2550,
,203093,6470,29065,1/12/2017,206,206,0,,2550,
,203094,6472,29066,1/12/2017,206,206,0,,2550,
,203095,9489,29971,1/12/2017,206,206,0,,5000,
,203096,9829,29956,1/12/2017,206,206,0,,3500,
,203097,9830,29957,1/12/2017,206,206,0,,3500,
,203098,9831,29958,1/12/2017,206,206,0,,3500,
,203099,9832,29959,1/12/2017,206,206,0,,3500,
,203100,9833,29960,1/12/2017,206,206,0,,3500,
,203101,9834,29961,1/12/2017,206,206,0,,3500,
,203102,6372,27969,1/12/2017,206,206,0,,5000,
,203103,6373,27970,1/12/2017,206,206,0,,5000,
,203104,6631,28032,1/12/2017,206,206,0,,5000,
,203105,3367,28068,1/12/2017,206,206,0,,3500,
,203106,3370,28069,1/12/2017,206,206,0,,3500,
,203107,3371,28070,1/12/2017,206,206,0,,3500,
,203108,3372,28071,1/12/2017,206,206,0,,3500,
,203109,3373,28072,1/12/2017,206,206,0,,3500,
,203110,3376,28090,1/12/2017,206,206,0,,3500,
,203111,3377,28091,1/12/2017,206,206,0,,3500,
,203112,3379,28093,1/12/2017,206,206,0,,3500,
,203113,3380,28094,1/12/2017,206,206,0,,3500,
,203114,3381,28095,1/12/2017,206,206,0,,3500,
,203115,3383,28096,1/12/2017,206,206,0,,3500,
,203116,3388,28156,1/12/2017,206,206,0,,3500,
,203117,3389,28157,1/12/2017,206,206,0,,3500,
,203118,3392,28159,1/12/2017,206,206,0,,3500,
,203119,3394,28160,1/12/2017,206,206,0,,3500,
,203120,3395,28202,1/12/2017,206,206,0,,3500,
,203121,3396,28203,1/12/2017,206,206,0,,3500,
,203122,3397,28204,1/12/2017,206,206,0,,3500,
,203123,3400,28205,1/12/2017,206,206,0,,3500,
,203124,3401,28206,1/12/2017,206,206,0,,3500,
,203125,3402,28207,1/12/2017,206,206,0,,3500,
,203126,3403,28208,1/12/2017,206,206,0,,3500,
,203127,3405,28226,1/12/2017,206,206,0,,3500,
,203128,3406,28227,1/12/2017,206,206,0,,3500,
,203129,3407,28228,1/12/2017,206,206,0,,3500,
,203130,3408,28229,1/12/2017,206,206,0,,3500,
,203131,3411,28230,1/12/2017,206,206,0,,3500,
,203132,6367,27966,1/12/2017,206,206,0,,3500,
,203133,6368,27967,1/12/2017,206,206,0,,3500,
,203134,6369,27968,1/12/2017,206,206,0,,3500,
,203135,6386,28099,1/12/2017,206,206,0,,3500,
,203136,6462,28030,1/12/2017,206,206,0,,3500,
,203137,6467,28027,1/12/2017,206,206,0,,3500,
,203138,6468,28026,1/12/2017,206,206,0,,3500,
,203139,3385,28155,1/12/2017,206,206,0,,2550,
,203140,6365,27965,1/12/2017,206,206,0,,2550,
,203141,6376,28074,1/12/2017,206,206,0,,2550,
,203142,9474,29972,1/12/2017,206,206,0,,3500,
,203143,9475,29973,1/12/2017,206,206,0,,3500,
,203144,9476,29974,1/12/2017,206,206,0,,3500,
,203145,9477,29975,1/12/2017,206,206,0,,3500,
,203146,9478,29976,1/12/2017,206,206,0,,3500,
,203147,9479,29977,1/12/2017,206,206,0,,3500,
,203148,9480,29978,1/12/2017,206,206,0,,3500,
,203149,9481,29979,1/12/2017,206,206,0,,3500,
,203150,9482,29980,1/12/2017,206,206,0,,3500,
,203151,9483,29981,1/12/2017,206,206,0,,3500,
,203152,9484,29982,1/12/2017,206,206,0,,3500,
,203153,9485,29983,1/12/2017,206,206,0,,3500,
,203154,10015,29202,1/12/2017,206,206,0,,11932,
,203155,10016,29203,1/12/2017,206,206,0,,9022,
,203156,10025,29216,1/12/2017,206,206,0,,11916,
,203157,10029,29220,1/12/2017,206,206,0,,13704,
,203158,10030,29221,1/12/2017,206,199,0,"1 day AL from 19/12/2017 to 19/12/2017 ,",13704,
,203159,10031,29222,1/12/2017,206,206,0,,13704,
,203160,10032,29223,1/12/2017,206,206,0,,13704,
,203161,10033,29232,1/12/2017,206,206,0,,13704,
,203162,10041,29249,1/12/2017,206,206,0,,18000,
,203163,1620,28371,1/12/2017,206,206,0,,19800,
,203164,10001,29153,1/12/2017,206,206,0,,4397,
,203165,10002,29160,1/12/2017,206,206,0,,5662,
,203166,10003,29170,1/12/2017,206,206,0,,6511,
,203167,10004,29171,1/12/2017,206,206,0,,6511,
,203168,10005,29172,1/12/2017,206,206,0,,6511,
,203169,10007,29194,1/12/2017,206,206,0,,6511,
,203170,10009,29196,1/12/2017,206,206,0,,7488,
,203171,10010,29197,1/12/2017,206,206,0,,7488,
,203172,6057,28852,1/12/2017,206,206,0,,6853,
,203173,3086,28548,1/12/2017,206,206,0,,9022,
,203174,3100,28544,1/12/2017,206,206,0,,9022,
,203175,3112,28588,1/12/2017,206,206,0,,9022,
,203176,3142,28447,1/12/2017,206,206,0,,9022,
,203177,3219,28444,1/12/2017,206,206,0,,9022,
,203178,3446,28440,1/12/2017,206,206,0,,9022,
,203179,3527,28445,1/12/2017,206,185,0,"3 day AL from 17/12/2017 to 19/12/2017 ,",9022,
,203180,3680,28437,1/12/2017,206,206,0,,9022,
,203181,3696,28545,1/12/2017,206,206,0,,9022,
,203182,3723,28585,1/12/2017,206,206,0,,9022,
,203183,3731,28589,1/12/2017,206,192,0,"2 day AL from 04/12/2017 to 05/12/2017 ,",9022,
,203184,3743,28586,1/12/2017,206,206,0,,9022,
,203185,3855,28441,1/12/2017,206,206,0,,9022,
,203186,3870,28584,1/12/2017,206,199,0,"1 day Sick Leave from 07/12/2017 to 07/12/2017 ,",9022,
,203187,3920,28547,1/12/2017,206,206,0,,9022,
,203188,3945,28442,1/12/2017,206,192,0,"1 day Sick Leave from 17/12/2017 to 17/12/2017 , 1 day Sick Leave from 19/12/2017 to 19/12/2017 ,",9022,
,203189,3996,28443,1/12/2017,206,206,0,,9022,
,203190,4003,28546,1/12/2017,206,199,0,"1 day Sick Leave from 20/11/2017 to 20/11/2017 ,",9022,
,203191,4019,28543,1/12/2017,206,206,0,,9022,
,203192,4039,28550,1/12/2017,206,206,0,,10375,
,203193,4331,28542,1/12/2017,206,165,0,"6 day AL from 25/11/2017 to 30/11/2017 ,",9022,
,203194,4385,28446,1/12/2017,206,206,0,,9022,
,203195,4440,28438,1/12/2017,206,206,0,,9022,
,203196,4476,28583,1/12/2017,206,206,0,,9022,
,203197,4495,28587,1/12/2017,206,206,0,,9022,
,203198,4545,28439,1/12/2017,206,130,0,"11 day AL from 09/12/2017 to 19/12/2017 ,",9022,
,203199,3087,28451,1/12/2017,206,206,0,,11916,
,203200,3107,28452,1/12/2017,206,206,0,,11916,
,203201,3189,28450,1/12/2017,206,165,0,"2 day AL from 28/11/2017 to 29/11/2017 , 4 day AL from 04/12/2017 to 07/12/2017 ,",11916,
,203202,3440,28593,1/12/2017,206,206,0,,13704,
,203203,3593,28552,1/12/2017,206,62,0,"21 day AL from 20/11/2017 to 10/12/2017 ,",13704,
,203204,3804,28454,1/12/2017,206,206,0,,15760,
,203205,3809,28555,1/12/2017,206,206,0,,15760,
,203206,3880,28594,1/12/2017,206,206,0,,13704,
,203207,3981,28453,1/12/2017,206,206,0,,15760,
,203208,4035,28553,1/12/2017,206,192,0,"1 day Sick Leave from 09/12/2017 to 09/12/2017 , 1 day AL from 10/12/2017 to 10/12/2017 ,",13704,
,203209,4043,28554,1/12/2017,206,199,0,"1 day AL from 25/11/2017 to 25/11/2017 ,",15760,
,203210,9423,29028,1/12/2017,206,206,0,,6511,
,203211,9424,29034,1/12/2017,206,206,0,,6511,
,203212,9425,29035,1/12/2017,206,206,0,,6511,
,203213,9429,29041,1/12/2017,206,206,0,,7488,
,203214,9471,29042,1/12/2017,206,206,0,,7488,
,203215,9510,29029,1/12/2017,206,206,0,,6511,
,203216,9511,29030,1/12/2017,206,206,0,,6511,
,203217,9512,29043,1/12/2017,206,206,0,,7488,
,203218,9516,29032,1/12/2017,206,206,0,,6511,
,203219,9521,29031,1/12/2017,206,206,0,,6511,
,203220,9736,29044,1/12/2017,206,206,0,,7488,
,203221,8488,28989,1/12/2017,206,206,0,,3500,
,203222,8489,28990,1/12/2017,206,206,0,,3500,
,203223,8490,28991,1/12/2017,206,206,0,,3500,
,203224,8491,28992,1/12/2017,206,206,0,,3500,
,203225,8492,28993,1/12/2017,206,206,0,,3500,
,203226,3182,28138,1/12/2017,206,206,0,,9022,
,203227,3465,28137,1/12/2017,206,206,0,,9022,
,203228,3694,28134,1/12/2017,206,206,0,,9022,
,203229,3790,28133,1/12/2017,206,206,0,,9022,
,203230,3812,28136,1/12/2017,206,206,0,,9022,
,203231,3969,28143,1/12/2017,206,206,0,,10375,
,203232,4497,28135,1/12/2017,206,206,0,,9022,
,203233,4582,28146,1/12/2017,206,206,0,,11932,
,203234,6621,28016,1/12/2017,206,206,0,,10375,
,203235,6623,28018,1/12/2017,206,206,0,,10375,
,203236,6627,28022,1/12/2017,206,124,0,"12 day AL from 26/11/2017 to 07/12/2017 ,",11932,
,203237,8149,28010,1/12/2017,206,206,0,,9022,
,203238,3480,28152,1/12/2017,206,206,0,,15760,
,203239,3848,28151,1/12/2017,206,206,0,,15760,
,203240,3692,28153,1/12/2017,206,206,0,,18000,
,203241,8248,28362,1/12/2017,206,206,0,,19600,
,203242,3159,28100,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,3223,
,203243,3561,28101,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,3769,
,203244,3679,28102,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,4397,
,203245,3697,28104,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,4397,
,203246,4002,28105,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,4397,
,203247,4352,28103,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,4397,
,203248,6599,27977,1/12/2017,206,158,0,7 days as per LWD 12-12-2017,4397,
,203249,3082,28112,1/12/2017,206,206,0,,5662,
,203250,3125,28118,1/12/2017,206,206,0,,6511,
,203251,3149,28107,1/12/2017,206,206,0,,5662,
,203252,3199,28115,1/12/2017,206,206,0,,6511,
,203253,3225,28114,1/12/2017,206,206,0,,6511,
,203254,3425,28106,1/12/2017,206,206,0,,5662,
,203255,3431,28140,1/12/2017,206,206,0,,7488,
,203256,3449,28121,1/12/2017,206,206,0,,6511,
,203257,3523,28120,1/12/2017,206,206,0,,6511,
,203258,3571,28147,1/12/2017,206,206,0,,7488,
,203259,3660,28119,1/12/2017,206,206,0,,6511,
,203260,3681,28129,1/12/2017,206,206,0,,7488,
,203261,3796,28127,1/12/2017,206,144,0,"9 day AL from 21/11/2017 to 29/11/2017 ,",7488,
,203262,3883,28149,1/12/2017,206,206,0,,7488,
,203263,3896,28108,1/12/2017,206,206,0,,5662,
,203264,3954,28111,1/12/2017,206,206,0,,5662,
,203265,3986,28122,1/12/2017,206,206,0,,6511,
,203266,4004,28117,1/12/2017,206,206,0,,6511,
,203267,4017,28139,1/12/2017,206,206,0,,7488,
,203268,4368,28113,1/12/2017,206,206,0,,6511,
,203269,4373,28148,1/12/2017,206,206,0,,7488,
,203270,4383,28109,1/12/2017,206,206,0,,5662,
,203271,4399,28110,1/12/2017,206,206,0,,5662,
,203272,4434,28124,1/12/2017,206,144,0,"8 day AL from 22/11/2017 to 29/11/2017 , 1 day Sick Leave from 19/12/2017 to 19/12/2017 ,",7488,
,203273,4438,28125,1/12/2017,206,206,0,,7488,
,203274,4445,28130,1/12/2017,206,206,0,,7488,
,203275,4487,28131,1/12/2017,206,206,0,,7488,
,203276,4569,28128,1/12/2017,206,179,0,"4 day AL from 20/11/2017 to 23/11/2017 ,",7488,
,203277,6601,27980,1/12/2017,206,206,0,,5662,
,203278,6603,27982,1/12/2017,206,206,0,,5662,
,203279,6608,27993,1/12/2017,206,206,0,,6511,
,203280,6610,27995,1/12/2017,206,206,0,,6511,
,203281,6614,28003,1/12/2017,206,206,0,,7488,
,203282,6617,28006,1/12/2017,206,206,0,,7488,
,203283,6736,28232,1/12/2017,206,206,0,,5662,
,203284,6739,28234,1/12/2017,206,206,0,,5662,
,203285,6743,28238,1/12/2017,206,206,0,,5662,
,203286,6749,28268,1/12/2017,206,206,0,,6511,
,203287,6750,28269,1/12/2017,206,206,0,,6511,
,203288,6753,28272,1/12/2017,206,206,0,,6511,
,203289,7360,28248,1/12/2017,206,206,0,,5662,
,203290,7362,28250,1/12/2017,206,206,0,,5662,
,203291,7365,28279,1/12/2017,206,206,0,,6511,
,203292,7366,28280,1/12/2017,206,206,0,,6511,
,203293,7370,28284,1/12/2017,206,206,0,,6511,
,203294,7373,28287,1/12/2017,206,206,0,,6511,
,203295,7375,28303,1/12/2017,206,206,0,,5662,
,203296,7377,28305,1/12/2017,206,165,0,"6 day AL from 14/12/2017 to 19/12/2017 ,",6511,
,203297,7508,28311,1/12/2017,206,206,0,,7488,
,203298,7512,28316,1/12/2017,206,206,0,,7488,
,203299,7603,28255,1/12/2017,206,206,0,,5662,
,203300,7614,28257,1/12/2017,206,206,0,,5662,
,203301,7972,28260,1/12/2017,206,206,0,,5662,
,203302,8520,28007,1/12/2017,206,96,0,"16 day AL from 04/12/2017 to 19/12/2017 ,",7488,
,203303,8524,28264,1/12/2017,206,206,0,,5662,
,203304,9443,28008,1/12/2017,206,206,0,,7488,
,203305,3579,28218,1/12/2017,206,206,0,,10375,
,203306,3631,28055,1/12/2017,206,206,0,,9022,
,203307,3879,28145,1/12/2017,206,206,0,,10375,
,203308,3998,28086,1/12/2017,206,206,0,,10375,
,203309,7472,28319,1/12/2017,206,206,0,,9022,
,203310,9444,28015,1/12/2017,206,206,0,,9022,
,203311,7473,28330,1/12/2017,206,137,0,"10 day AL from 10/12/2017 to 19/12/2017 ,",22579,
,203312,7474,28332,1/12/2017,206,179,0,"4 day AL from 04/12/2017 to 07/12/2017 ,",22579,
,203313,4496,28578,1/12/2017,206,206,0,,7488,
,203314,4576,28763,1/12/2017,206,206,0,,6511,
,203315,8494,28995,1/12/2017,206,206,0,,3500,
,203316,8495,28996,1/12/2017,206,206,0,,3500,
,203317,8496,28997,1/12/2017,206,206,0,,3500,
,203318,8493,28994,1/12/2017,206,206,0,,3500,
,203319,8487,28988,1/12/2017,206,206,0,,3500,
,203320,8497,28998,1/12/2017,206,206,0,,3500,
,203321,8498,28999,1/12/2017,206,206,0,,3500,
,203322,3581,28066,1/12/2017,206,206,0,,15760,
,203323,8261,29001,1/12/2017,206,206,0,,21532,
,203324,3136,28654,1/12/2017,206,192,0,"2 day Sick Leave from 11/12/2017 to 12/12/2017 ,",9022,
,203325,3196,28693,1/12/2017,206,206,0,,9022,
,203326,3558,28707,1/12/2017,206,206,0,,10375,
,203327,3559,28698,1/12/2017,206,130,0,"11 day AL from 09/12/2017 to 19/12/2017 ,",9022,
,203328,3576,28695,1/12/2017,206,206,0,,9022,
,203329,3590,28656,1/12/2017,206,206,0,,10375,
,203330,3630,28699,1/12/2017,206,165,0,"6 day AL from 02/12/2017 to 07/12/2017 ,",9022,
,203331,3699,28701,1/12/2017,206,206,0,,9022,
,203332,3766,28690,1/12/2017,206,206,0,,9022,
,203333,3914,28650,1/12/2017,206,206,0,,9022,
,203334,3916,28705,1/12/2017,206,179,0,"4 day AL from 20/11/2017 to 23/11/2017 ,",10375,
,203335,3933,28647,1/12/2017,206,117,0,"10 day AL from 20/11/2017 to 29/11/2017 , 3 day AL from 04/12/2017 to 06/12/2017 ,",9022,
,203336,3956,28691,1/12/2017,206,206,0,,9022,
,203337,4058,28704,1/12/2017,206,206,0,,10375,
,203338,4349,28649,1/12/2017,206,206,0,,9022,
,203339,4479,28657,1/12/2017,206,206,0,,10375,
,203340,4531,28703,1/12/2017,206,206,0,,10375,
,203341,4564,28700,1/12/2017,206,206,0,,9022,
,203342,4566,28648,1/12/2017,206,192,0,"2 day AL from 18/12/2017 to 19/12/2017 ,",9022,
,203343,2228,28842,1/12/2017,206,206,0,,14800,
,203344,3135,28711,1/12/2017,206,206,0,,13704,
,203345,3206,28665,1/12/2017,206,206,0,,15760,
,203346,3501,28659,1/12/2017,206,206,0,,11916,
,203347,3572,28714,1/12/2017,206,206,0,,13704,
,203348,3606,28710,1/12/2017,206,206,0,,11916,
,203349,3610,28709,1/12/2017,206,206,0,,11916,
,203350,3757,28662,1/12/2017,206,192,0,"1 day Sick Leave from 12/12/2017 to 12/12/2017 , 1 day Sick Leave from 14/12/2017 to 14/12/2017 ,",15760,
,203351,3905,28712,1/12/2017,206,206,0,,13704,
,203352,4436,28717,1/12/2017,206,206,0,,15760,
,203353,8293,28596,1/12/2017,206,117,0,"13 day AL from 25/11/2017 to 07/12/2017 ,",15760,
,203354,8295,28713,1/12/2017,206,206,0,,13704,
,203355,8018,26024,1/12/2017,206,206,0,,3223,
,203356,8019,26025,1/12/2017,206,185,0,"3 day Sick Leave from 09/12/2017 to 11/12/2017 ,",3223,
,203357,8021,26027,1/12/2017,206,206,0,,3223,
,203358,8022,26248,1/12/2017,206,206,0,,3223,
,203359,8023,26249,1/12/2017,206,206,0,,3223,
,203360,8024,26250,1/12/2017,206,206,0,,3223,
,203361,8026,26028,1/12/2017,206,206,0,,3223,
,203362,8027,26029,1/12/2017,206,34,0,"5 day AL from 20/11/2017 to 24/11/2017 , 20 day AL from 30/11/2017 to 19/12/2017 ,",3223,
,203363,8028,26030,1/12/2017,206,192,0,"2 day Absent from 18/12/2017 to 19/12/2017 ,",3223,
,203364,8030,26032,1/12/2017,206,206,0,,3223,
,203365,8031,26033,1/12/2017,206,206,0,,3223,
,203366,8032,26034,1/12/2017,206,117,0,"13 day AL from 07/12/2017 to 19/12/2017 ,",3223,
,203367,8033,26035,1/12/2017,206,206,0,,3223,
,203368,8034,26036,1/12/2017,206,192,0,"2 day Absent from 18/12/2017 to 19/12/2017 ,",3223,
,203369,8035,26037,1/12/2017,206,206,0,,3223,
,203370,8036,26038,1/12/2017,206,0,0,LWD 26/10/2017,3223,
,203371,8037,26039,1/12/2017,206,206,0,,3223,
,203372,8038,26040,1/12/2017,206,82,0,"18 day AL from 20/11/2017 to 07/12/2017 ,",3223,
,203373,8039,26041,1/12/2017,206,206,0,,3223,
,203374,8041,26043,1/12/2017,206,206,0,,3223,
,203375,8042,26044,1/12/2017,206,206,0,,3223,
,203376,8043,26045,1/12/2017,206,179,0,"4 day AL from 16/12/2017 to 19/12/2017 ,",3223,
,203377,8045,26046,1/12/2017,206,96,0,"16 day AL from 20/11/2017 to 05/12/2017 ,",3223,
,203378,8046,26047,1/12/2017,206,206,0,,3223,
,203379,8048,26049,1/12/2017,206,206,0,,3223,
,203380,8049,26050,1/12/2017,206,206,0,,3223,
,203381,8051,26051,1/12/2017,206,206,0,,3223,
,203382,8052,26052,1/12/2017,206,199,0,"1 day Absent from 29/11/2017 to 29/11/2017 ,",3223,
,203383,8054,26054,1/12/2017,206,206,0,,3223,
,203384,8055,26055,1/12/2017,206,206,0,,3223,
,203385,8056,26056,1/12/2017,206,199,0,"1 day Sick Leave from 09/12/2017 to 09/12/2017 ,",3223,
,203386,8057,26057,1/12/2017,206,206,0,,3223,
,203387,8058,26058,1/12/2017,206,206,0,,3223,
,203388,8059,26059,1/12/2017,206,206,0,,3223,
,203389,8060,26060,1/12/2017,206,206,0,,3223,
,203390,8061,26061,1/12/2017,206,206,0,,3223,
,203391,8062,26062,1/12/2017,206,206,0,,3223,
,203392,8063,26063,1/12/2017,206,206,0,,3223,
,203393,8064,26064,1/12/2017,206,206,0,,3223,
,203394,8065,26065,1/12/2017,206,199,0,"1 day Sick Leave from 11/12/2017 to 11/12/2017 ,",3223,
,203395,8069,26253,1/12/2017,206,117,0,"13 day AL from 20/11/2017 to 02/12/2017 ,",3769,
,203396,8070,26254,1/12/2017,206,206,0,,3769,
,203397,8072,26067,1/12/2017,206,206,0,,3769,
,203398,8074,26255,1/12/2017,206,206,0,,3769,
,203399,8075,26068,1/12/2017,206,206,0,,3769,
,203400,8078,26256,1/12/2017,206,206,0,,3769,
,203401,8079,26257,1/12/2017,206,206,0,,3769,
,203402,8080,26069,1/12/2017,206,206,0,,3769,
,203403,8081,26070,1/12/2017,206,206,0,,3769,
,203404,8082,26258,1/12/2017,206,206,0,,3769,
,203405,8083,26259,1/12/2017,206,206,0,,3769,
,203406,8173,26251,1/12/2017,206,206,0,,3223,
,203407,8502,24587,1/12/2017,206,206,0,,3223,
,203408,9459,25408,1/12/2017,206,206,0,,3223,
,203409,9492,25525,1/12/2017,206,206,0,,3223,
,203410,9493,25529,1/12/2017,206,206,0,,3223,
,203411,9506,25211,1/12/2017,206,206,0,,3223,
,203412,8169,30001,1/12/2017,206,206,0,,3223,
